een service;3;0.67;3=-9.89 5=-11.22
<S> matras;3;0.67;3=-9.89 5=-11.22
een hoge;3;0.67;3=-9.89 5=-11.22
pak je;3;0.67;3=-9.89 5=-11.22
werden PUN;3;0.67;3=-9.89 5=-11.22
en verbleven;3;0.67;3=-9.89 5=-11.22
flesjes water;3;0.67;3=-9.89 5=-11.22
animatie team;3;0.67;3=-9.89 5=-11.22
отеля PUN;3;0.67;3=-9.89 5=-11.22
het receptiepersoneel;3;0.67;3=-9.89 5=-11.22
ligging </S>;3;0.67;3=-9.89 5=-11.22
we niets;3;0.67;3=-9.89 5=-11.22
in appartement;3;0.67;3=-9.89 5=-11.22
n 20;3;0.67;3=-9.89 5=-11.22
zo heel;3;0.67;3=-9.89 5=-11.22
te bergen;3;0.67;3=-9.89 5=-11.22
voor naar;3;0.67;3=-9.89 5=-11.22
weet dat;3;0.67;3=-9.89 5=-11.22
goede ervaring;3;0.67;3=-9.89 5=-11.22
gemaakt door;3;0.67;3=-9.89 5=-11.22
ontvangst in;3;0.67;3=-9.89 5=-11.22
2 kleine;3;0.67;3=-9.19 5=-10.53 4=-10.67
werd het;3;0.67;3=-8.97 4=-10.16 5=-10.53
loopafstand PUN;5;0.67;5=-8.41 4=-8.55 3=-9.89
er heel;3;0.67;3=-8.97 5=-10.37 4=-10.39
prima geregeld;3;0.66;3=-9.48 5=-10.02 4=-11.08
wifi PUN;3;0.66;3=-8.97 5=-8.99 4=-10.39
dag en;2;0.66;2=-8.67 3=-9.89 5=-10.18 4=-10.39
ze het;2;0.66;2=-9.37 3=-9.48 4=-10.67 5=-10.82
gevraagd PUN;2;0.66;2=-9.37 3=-9.48 4=-10.67 5=-10.82
de slechte;2;0.66;2=-9.37 3=-9.48 4=-10.67 5=-10.82
8 PUN;3;0.66;3=-9.48 5=-10.53 4=-11.08
jam PUN;2;0.66;2=-8.45 4=-9.83 3=-9.89
horen dat;2;0.66;2=-9.37 3=-9.89 4=-10.67 5=-11.07
te overnachten;4;0.66;4=-9.29 5=-10.61
echt heel;2;0.66;2=-8.27 4=-8.88 5=-9.88
, schone;5;0.66;5=-9.06 4=-10.39
uitgebreid ontbijt;5;0.66;5=-9.06 4=-10.39
blue bay;5;0.66;5=-9.35 4=-10.67
genieten PUN;5;0.66;5=-9.35 4=-10.67
close to;5;0.66;5=-9.75 4=-11.08
and helpful;5;0.66;5=-9.75 4=-11.08
en altijd;5;0.66;5=-9.75 4=-11.08
zeer schoon;5;0.66;5=-9.75 4=-11.08
nog meer;5;0.66;5=-9.75 4=-11.08
, gezellige;5;0.66;5=-9.75 4=-11.08
voorzien ,;5;0.66;5=-9.75 4=-11.08
niet bij;3;0.66;3=-8.5 4=-9.29 5=-10.12
gedateerd PUN;4;0.66;4=-8.64 3=-8.97 5=-10.18
, alles;5;0.66;5=-8.14 2=-8.45 4=-8.64 3=-9.89
de foto;2;0.66;2=-7.98 3=-8.97 5=-9.49 4=-9.69
, s;3;0.66;3=-9.48 4=-9.98 5=-11.07
<S> heel;2;0.66;2=-7.57 5=-8.19 4=-9.06 3=-9.19
zeer gehorig;3;0.66;3=-8.79 2=-9.37 4=-10.39
netjes ,;4;0.66;4=-8.25 5=-8.3 2=-8.96 3=-9.89
bij binnenkomst;2;0.66;2=-8.27 3=-9.19 4=-9.69 5=-10.02
werd ook;2;0.66;2=-8.96 3=-9.89 4=-10.39 5=-10.71
water in;2;0.66;2=-8.67 3=-9.48 4=-9.69 5=-10.53
alleen in;2;0.66;2=-8.67 4=-8.78 5=-10.12
koffie op;3;0.66;3=-9.89 4=-10.16 5=-11.4
niet );3;0.66;3=-9.89 4=-10.16 5=-11.4
het aanbod;3;0.66;3=-9.89 4=-10.16 5=-11.4
net te;3;0.66;3=-9.89 4=-10.16 5=-11.4
die wel;3;0.66;3=-9.89 4=-10.16 5=-11.4
ze met;3;0.66;3=-9.89 4=-10.16 5=-11.4
te zetten;2;0.66;2=-8.45 3=-9.19 4=-9.83 5=-10.18
er kan;2;0.66;2=-9.37 3=-9.89 5=-10.61 4=-11.08
7 PUN;2;0.66;2=-9.37 3=-9.89 5=-10.61 4=-11.08
STAR STAR;3;0.66;3=-8.01 4=-9.13 5=-9.58
de bus;4;0.66;4=-7.54 5=-8.18 3=-8.5 2=-9.37
worden met;2;0.66;2=-9.37 3=-9.48 5=-10.82
, vriendelijk;5;0.66;5=-7.82 4=-9.13
en lekker;5;0.66;5=-8.51 4=-9.83
dit kan;2;0.66;2=-9.37 4=-9.83 5=-10.93
hoeft te;2;0.66;2=-9.37 4=-9.83 5=-10.93
2 dagen;3;0.66;3=-8.63 2=-8.67 5=-9.68 4=-10.16
aan renovatie;4;0.66;4=-9.13 2=-9.37 3=-9.48 5=-10.82
3 nachten;2;0.66;2=-8.11 4=-9.29 5=-9.46 3=-9.89
uit te;2;0.66;2=-7.76 3=-9.19 4=-9.29 5=-9.32
het bad;2;0.66;2=-8.11 3=-8.5 4=-8.88 5=-9.88
is heerlijk;5;0.66;5=-8.85 4=-10.16
<S> gelukkig;2;0.65;2=-7.98 3=-8.01 4=-8.78 5=-9.58
zeer veel;3;0.65;3=-9.48 5=-10.37 4=-11.08
daar PUN;3;0.65;3=-9.48 5=-10.37 4=-11.08
<S> prachtig;5;0.65;5=-8.27 2=-9.37 4=-9.83
betalen voor;3;0.65;3=-8.5 2=-8.67 4=-9.21 5=-10.18
ontbijt zeer;3;0.65;3=-8.63 2=-8.96 4=-9.38 5=-10.37
of van;2;0.65;2=-9.37 4=-10.67
jaren 70;2;0.65;2=-9.37 4=-10.67
de doucheruimte;2;0.65;2=-9.37 4=-10.67
vlekken PUN;2;0.65;2=-9.37 4=-10.67
extra betalen;2;0.65;2=-9.37 4=-10.67
receptie niet;2;0.65;2=-9.37 4=-10.67
droog PUN;2;0.65;2=-9.37 4=-10.67
hotel viel;2;0.65;2=-9.37 4=-10.67
indruk dat;2;0.65;2=-9.37 4=-10.67
wc spoelde;2;0.65;2=-9.37 4=-10.67
of om;2;0.65;2=-9.37 4=-10.67
, vuil;2;0.65;2=-9.37 4=-10.67
zaal waar;2;0.65;2=-9.37 4=-10.67
gordijnen PUN;2;0.65;2=-9.37 4=-10.67
kleine hotelkamer;2;0.65;2=-9.37 4=-10.67
erg oud;2;0.65;2=-9.37 4=-10.67
niet serieus;2;0.65;2=-9.37 4=-10.67
lawaai in;2;0.65;2=-9.37 4=-10.67
hotel geweest;3;0.65;3=-8.79 5=-9.64 4=-10.39
koelkast PUN;3;0.65;3=-9.48 5=-10.24 4=-11.08
tijd voor;3;0.65;3=-9.48 5=-10.24 4=-11.08
wij voor;3;0.65;3=-9.48 5=-10.24 4=-11.08
je even;3;0.65;3=-9.48 5=-10.3 4=-11.08
overnacht PUN;3;0.65;3=-9.48 5=-10.3 4=-11.08
niet meer;3;0.65;3=-6.67 2=-7.06 4=-7.54 5=-8.42
plaatsen in;3;0.65;3=-9.89 4=-11.08 5=-11.4
24 PUN;3;0.65;3=-9.89 4=-11.08 5=-11.4
beter een;3;0.65;3=-9.89 4=-11.08 5=-11.4
twee kleine;3;0.65;3=-9.89 4=-11.08 5=-11.4
een hilton;3;0.65;3=-9.89 4=-11.08 5=-11.4
badkamer </S>;3;0.65;3=-9.89 4=-11.08 5=-11.4
betreft de;3;0.65;3=-9.89 4=-11.08 5=-11.4
dag niet;3;0.65;3=-9.89 4=-11.08 5=-11.4
sober PUN;3;0.65;3=-9.89 4=-11.08 5=-11.4
slecht geslapen;3;0.65;3=-9.89 4=-11.08 5=-11.4
yoghurt PUN;3;0.65;3=-9.89 4=-11.08 5=-11.4
een derde;3;0.65;3=-9.89 4=-11.08 5=-11.4
gasten naar;3;0.65;3=-9.89 4=-11.08 5=-11.4
ofzo PUN;3;0.65;3=-9.89 4=-11.08 5=-11.4
een huisje;3;0.65;3=-9.89 4=-11.08 5=-11.4
ik ,;3;0.65;3=-9.89 4=-11.08 5=-11.4
je last;3;0.65;3=-9.89 4=-11.08 5=-11.4
jonge mensen;3;0.65;3=-9.89 4=-11.08 5=-11.4
mij betreft;3;0.65;3=-9.89 4=-11.08 5=-11.4
je die;3;0.65;3=-9.89 4=-11.08 5=-11.4
werd op;3;0.65;3=-9.89 4=-11.08 5=-11.4
dat zijn;3;0.65;3=-9.89 4=-11.08 5=-11.4
zenders ,;3;0.65;3=-9.89 4=-11.08 5=-11.4
was toch;3;0.65;3=-9.89 4=-11.08 5=-11.4
kijken en;3;0.65;3=-9.89 4=-11.08 5=-11.4
mij was;3;0.65;3=-9.89 4=-11.08 5=-11.4
niet druk;3;0.65;3=-9.89 4=-11.08 5=-11.4
de omliggende;3;0.65;3=-9.89 4=-11.08 5=-11.4
druk was;3;0.65;3=-9.89 4=-11.08 5=-11.4
je ogen;3;0.65;3=-9.89 4=-11.08 5=-11.4
zelf geen;3;0.65;3=-9.89 4=-11.08 5=-11.4
één van;3;0.65;3=-9.89 4=-11.08 5=-11.4
in dezelfde;4;0.65;4=-9.29 2=-9.37 5=-10.71
er op;2;0.65;2=-8.45 3=-8.79 4=-9.83 5=-9.97
niet uit;3;0.65;3=-8.5 2=-9.37 4=-9.69 5=-10.3
er dan;3;0.65;3=-9.19 5=-10.45 4=-10.67
<S> avondeten;3;0.65;3=-9.19 5=-10.45 4=-10.67
werkt PUN;2;0.65;2=-9.37 3=-9.89 5=-10.93
hotel zou;2;0.65;2=-9.37 3=-9.89 5=-10.93
mijn verblijf;2;0.65;2=-9.37 3=-9.89 5=-10.93
we zullen;2;0.65;2=-9.37 3=-9.89 5=-10.93
geen balkon;3;0.65;3=-9.19 2=-9.37 4=-10.16 5=-10.82
de stoelen;3;0.65;3=-9.19 2=-9.37 4=-10.16 5=-10.82
aanrader </S>;5;0.65;5=-9.37 4=-10.67
<S> direct;5;0.65;5=-9.37 4=-10.67
kunt eten;5;0.65;5=-9.37 4=-10.67
/ douche;3;0.65;3=-9.48 4=-10.39 5=-11.07
kamer konden;3;0.65;3=-9.48 4=-10.39 5=-11.07
afgelopen week;3;0.65;3=-9.48 4=-10.39 5=-11.07
, aangezien;3;0.65;3=-9.48 4=-10.16 5=-11.07
' ,;3;0.65;3=-8.97 5=-10.3 4=-10.39
er maar;3;0.65;3=-8.63 2=-8.67 5=-9.92 4=-9.98
omdat ik;2;0.65;2=-8.67 4=-9.69 5=-10.24
indien je;2;0.65;2=-9.37 4=-10.39 5=-10.93
er staat;2;0.65;2=-9.37 4=-10.39 5=-10.93
.. </S>;2;0.65;2=-9.37 3=-9.48 4=-10.39 5=-10.93
<S> 1;2;0.65;2=-8.11 3=-8.79 4=-9.29 5=-9.88
<S> receptie;3;0.65;3=-8.97 4=-9.21 5=-10.45
de lift;2;0.65;2=-7.76 4=-8.59 3=-8.79 5=-9.58
je dus;3;0.65;3=-8.63 2=-9.37 4=-9.38 5=-10.45
mogelijk PUN;3;0.65;3=-8.38 2=-9.37 4=-9.58 5=-10.18
voordat je;2;0.65;2=-9.37 3=-9.89 5=-10.53 4=-11.08
het uitchecken;2;0.65;2=-8.45 3=-8.5 4=-9.47 5=-9.97
de volgende;2;0.65;2=-7.01 3=-7.53 4=-8.37 5=-8.63
had PUN;3;0.65;3=-8.63 2=-9.37 4=-9.58 5=-10.45
waren we;2;0.65;2=-8.27 3=-8.28 4=-9.47 5=-9.64
is uitstekend;3;0.65;3=-9.19 5=-9.46 4=-10.67
voor PUN;3;0.64;3=-8.18 4=-8.83 2=-9.37 5=-9.92
te weinig;3;0.64;3=-7.87 2=-8.45 4=-8.48 5=-9.64
binnen PUN;2;0.64;2=-8.96 4=-10.16 5=-10.45
was bij;3;0.64;3=-9.19 4=-9.58 5=-10.71
de koelkast;2;0.64;2=-8.67 3=-9.48 5=-10.02 4=-10.39
vloerbedekking PUN;4;0.64;4=-9.83 3=-9.89 5=-11.22
ze wel;4;0.64;4=-9.83 3=-9.89 5=-11.22
<S> diverse;5;0.64;5=-9.79 4=-11.08
ieder wat;5;0.64;5=-9.79 4=-11.08
bus stopt;5;0.64;5=-9.79 4=-11.08
je snel;5;0.64;5=-9.79 4=-11.08
noemen ,;2;0.64;2=-8.96 3=-9.89 5=-10.53
de zee;5;0.64;5=-8.31 4=-9.06 3=-9.89
uur ';2;0.64;2=-8.96 4=-9.06 5=-10.37
de website;2;0.64;2=-8.67 3=-8.97 4=-9.29 5=-10.37
een hoop;2;0.64;2=-8.67 3=-9.19 4=-9.83 5=-10.37
mijn mening;2;0.64;2=-9.37 4=-9.69 3=-9.89 5=-11.07
heb ik;2;0.64;2=-7.17 3=-8.18 4=-8.25 5=-8.97
we ons;2;0.64;2=-8.96 4=-9.83 5=-10.53
4 sterren;3;0.64;3=-7.58 2=-7.76 4=-8.11 5=-9.23
sterren waard;3;0.64;3=-8.18 4=-8.83 2=-8.96 5=-9.97
voor €;2;0.64;2=-8.96 4=-9.69 5=-10.53
week PUN;2;0.64;2=-8.96 4=-9.69 5=-10.53
uit ,;3;0.64;3=-8.18 4=-8.48 2=-9.37 5=-9.75
dat men;2;0.64;2=-9.37 4=-10.16 5=-10.93
<S> breakfast;2;0.64;2=-9.37 4=-10.16 5=-10.93
de warme;2;0.64;2=-9.37 4=-10.16 5=-10.93
overal in;2;0.64;2=-8.96 5=-10.24
weg van;2;0.64;2=-8.96 5=-10.24
was wel;4;0.64;4=-7.54 3=-7.58 5=-8.68 2=-8.96
personeel ,;5;0.64;5=-7.28 2=-7.42 4=-8.41 3=-8.79
handdoeken voor;2;0.64;2=-9.37 3=-9.89 5=-10.45 4=-11.08
voor 1;3;0.64;3=-8.09 4=-8.28 2=-8.45 5=-9.72
per persoon;3;0.64;3=-8.63 2=-8.67 4=-9.47 5=-10.18
te hoog;3;0.64;3=-8.97 4=-9.83 5=-10.53
<S> aanrader;5;0.64;5=-8.69 3=-9.89 4=-10.16
het zo;2;0.64;2=-8.96 3=-9.48 4=-9.83 5=-10.71
je bed;3;0.64;3=-8.97 4=-9.69 5=-10.53
we de;2;0.64;2=-7.42 3=-8.28 4=-8.48 5=-9.21
kregen wij;2;0.64;2=-8.45 4=-9.83 3=-9.89 5=-10.02
/ kwaliteit;4;0.64;4=-8.14 5=-8.18 2=-9.37 3=-9.48
het idee;3;0.64;3=-9.19 2=-9.37 4=-9.98 5=-10.82
het resort;5;0.63;5=-7.74 3=-8.63 4=-9.29
een douche;2;0.63;2=-8.96 3=-9.19 4=-9.69 5=-10.61
bed en;2;0.63;2=-7.86 3=-8.38 5=-9.16 4=-9.47
terug te;3;0.63;3=-8.79 2=-8.96 5=-9.08 4=-10.39
een fantastische;2;0.63;2=-8.67 5=-9.04 4=-10.16
kamer had;2;0.63;2=-8.45 3=-9.48 5=-9.75 4=-10.16
het te;3;0.63;3=-9.48 4=-10.67 5=-10.93
jongeren ,;3;0.63;3=-9.48 4=-10.67 5=-10.93
s ,;2;0.63;2=-8.67 5=-9.14 3=-9.19 4=-10.39
maar erg;3;0.63;3=-9.19 4=-9.38 5=-10.61
wij gingen;3;0.63;3=-9.19 4=-9.69 5=-10.71
en uit;3;0.63;3=-9.89 4=-10.39 5=-11.4
extra voor;3;0.63;3=-9.89 4=-10.39 5=-11.4
gangen en;3;0.63;3=-9.89 4=-10.39 5=-11.4
matrassen zijn;3;0.63;3=-9.89 4=-10.39 5=-11.4
het bijzonder;3;0.63;3=-9.89 4=-10.39 5=-11.4
algemeen vriendelijk;3;0.63;3=-9.89 4=-10.39 5=-11.4
tv en;2;0.63;2=-8.96 3=-9.89 5=-10.24 4=-10.67
voor wat;3;0.63;3=-8.63 2=-8.67 4=-8.94 5=-10.18
en van;5;0.63;5=-8.32 2=-8.45 4=-9.21 3=-9.89
dagen ,;3;0.63;3=-9.19 5=-10.3 4=-10.67
dat ze;2;0.63;2=-7.29 3=-8.09 4=-8.37 5=-9.04
je al;2;0.63;2=-8.96 5=-10.18 4=-10.39
heel veel;2;0.63;2=-7.76 3=-8.09 4=-9.13 5=-9.18
te leggen;4;0.63;4=-9.29 3=-9.89 5=-10.82
was prima;4;0.63;4=-7.28 5=-7.68 3=-7.75 2=-8.96
een glas;2;0.63;2=-9.37 3=-9.89 4=-10.39 5=-11.07
kamer waar;2;0.63;2=-9.37 4=-9.83 3=-9.89 5=-11.07
heb er;2;0.63;2=-8.67 4=-9.69 5=-10.18
erg PUN;3;0.63;3=-9.19 4=-10.16 5=-10.71
variatie PUN;3;0.63;3=-9.19 5=-10.45
<S> aardig;5;0.63;5=-9.64 3=-9.89 4=-11.08
<S> gratis;5;0.63;5=-8.36 4=-9.0 3=-9.89
tegen ,;2;0.63;2=-8.96 3=-9.48 4=-10.39 5=-10.45
was geen;2;0.63;2=-7.76 3=-8.18 4=-8.44 5=-9.46
zelfs de;2;0.63;2=-8.96 3=-9.48 5=-9.88 4=-10.67
een prachtige;5;0.63;5=-8.46 2=-9.37 4=-9.98
ruimte ,;3;0.63;3=-8.97 5=-10.18 4=-10.39
( die;2;0.62;2=-8.96 3=-9.19 4=-9.98 5=-10.53
om uit;2;0.62;2=-9.37 4=-10.67 5=-10.71
de hotels;2;0.62;2=-9.37 4=-10.67 5=-10.71
was zeker;2;0.62;2=-9.37 4=-10.67 5=-10.71
jaar oud;2;0.62;2=-9.37 4=-10.67 5=-10.71
23 PUN;2;0.62;2=-9.37 4=-10.67 5=-10.71
hebben ze;2;0.62;2=-8.27 4=-9.13 5=-9.79
niet voor;2;0.62;2=-7.86 3=-7.94 4=-8.41 5=-9.43
een extra;2;0.62;2=-8.27 4=-9.38 5=-9.68 3=-9.89
we zouden;2;0.62;2=-9.37 5=-10.61
het hier;2;0.62;2=-9.37 5=-10.61
zeer gastvrij;2;0.62;2=-9.37 5=-10.61
wc en;2;0.62;2=-9.37 3=-9.89 4=-10.67 5=-10.93
<S> net;5;0.62;5=-8.39 4=-8.88 3=-9.89
betalen PUN;2;0.62;2=-7.86 4=-8.55 3=-8.63 5=-9.61
fijn hotel;5;0.62;5=-8.74 4=-9.98
zeer ruim;5;0.62;5=-9.43 4=-10.67
je prima;5;0.62;5=-9.83 4=-11.08
het leidseplein;5;0.62;5=-9.83 4=-11.08
) );5;0.62;5=-9.83 4=-11.08
nieuw hotel;5;0.62;5=-9.83 4=-11.08
zeer aangenaam;5;0.62;5=-9.83 4=-11.08
verblijf op;5;0.62;5=-9.83 4=-11.08
minuten wandelen;5;0.62;5=-9.83 4=-11.08
2 badkamers;5;0.62;5=-9.83 4=-11.08
op ibiza;5;0.62;5=-9.83 4=-11.08
comfortabel en;5;0.62;5=-9.83 4=-11.08
en ligt;5;0.62;5=-9.83 4=-11.08
de vloer;4;0.62;4=-8.78 3=-8.79 2=-9.37 5=-10.3
aantal dagen;2;0.62;2=-8.96 4=-10.16 5=-10.37
warm en;2;0.62;2=-9.37 3=-9.89 5=-10.07 4=-11.08
, anders;3;0.62;3=-8.63 2=-9.37 4=-9.58 5=-10.37
de schoonmaak;2;0.62;2=-8.27 4=-9.13 5=-9.64 3=-9.89
basic ,;4;0.62;4=-9.21 5=-10.45
hadden het;4;0.62;4=-9.38 5=-10.61
hotel boeken;4;0.62;4=-9.58 5=-10.82
<S> algemene;4;0.62;4=-9.69 5=-10.93
sommige kamers;4;0.62;4=-9.69 5=-10.93
een nieuw;4;0.62;4=-9.69 5=-10.93
een eenvoudig;4;0.62;4=-9.69 5=-10.93
langer dan;4;0.62;4=-9.69 5=-10.93
een duik;4;0.62;4=-9.83 5=-11.07
veel op;4;0.62;4=-9.83 5=-11.07
is makkelijk;4;0.62;4=-9.83 5=-11.07
en uitchecken;4;0.62;4=-9.83 5=-11.07
<S> vaak;4;0.62;4=-9.83 5=-11.07
matras was;4;0.62;4=-9.83 5=-11.07
is jammer;4;0.62;4=-9.83 5=-11.07
park (;4;0.62;4=-9.83 5=-11.07
je nu;4;0.62;4=-9.83 5=-11.07
soms wel;4;0.62;4=-9.83 5=-11.07
de ander;4;0.62;4=-9.83 5=-11.07
20 pond;4;0.62;4=-9.98 5=-11.22
kamer gevraagd;4;0.62;4=-9.98 5=-11.22
wij ook;4;0.62;4=-9.98 5=-11.22
duur is;4;0.62;4=-9.98 5=-11.22
al voor;4;0.62;4=-9.98 5=-11.22
te pakken;4;0.62;4=-9.98 5=-11.22
disney parken;4;0.62;4=-9.98 5=-11.22
een ventilator;4;0.62;4=-9.98 5=-11.22
city trip;4;0.62;4=-9.98 5=-11.22
aangenaam ,;4;0.62;4=-9.98 5=-11.22
en prijs;4;0.62;4=-9.98 5=-11.22
ontbijt van;4;0.62;4=-9.98 5=-11.22
zaten PUN;4;0.62;4=-9.98 5=-11.22
<S> malta;4;0.62;4=-9.98 5=-11.22
op dak;4;0.62;4=-9.98 5=-11.22
en hyde;4;0.62;4=-9.98 5=-11.22
verholpen PUN;4;0.62;4=-9.98 5=-11.22
wij dat;4;0.62;4=-10.16 5=-11.4
je betalen;4;0.62;4=-10.16 5=-11.4
een eenvoudige;4;0.62;4=-10.16 5=-11.4
ideaal als;4;0.62;4=-10.16 5=-11.4
ligging om;4;0.62;4=-10.16 5=-11.4
volgens ons;4;0.62;4=-10.16 5=-11.4
een aardig;4;0.62;4=-10.16 5=-11.4
premier inn;4;0.62;4=-10.16 5=-11.4
metrostation earls;4;0.62;4=-10.16 5=-11.4
en werkt;4;0.62;4=-10.16 5=-11.4
hotelkamer met;4;0.62;4=-10.16 5=-11.4
ze willen;4;0.62;4=-10.16 5=-11.4
zijn echter;4;0.62;4=-10.16 5=-11.4
<S> onbijt;4;0.62;4=-10.16 5=-11.4
de staf;4;0.62;4=-10.16 5=-11.4
een tweede;4;0.62;4=-10.16 5=-11.4
zeker zijn;4;0.62;4=-10.16 5=-11.4
niet verkeerd;4;0.62;4=-10.16 5=-11.4
met ook;4;0.62;4=-10.16 5=-11.4
zijn ontzettend;4;0.62;4=-10.16 5=-11.4
minuten een;4;0.62;4=-10.16 5=-11.4
een scooter;4;0.62;4=-10.16 5=-11.4
niet iedereen;4;0.62;4=-10.16 5=-11.4
paar nachtjes;4;0.62;4=-10.16 5=-11.4
je rustig;4;0.62;4=-10.16 5=-11.4
echt wel;4;0.62;4=-10.16 5=-11.4
enkel de;4;0.62;4=-10.16 5=-11.4
station paddington;4;0.62;4=-10.16 5=-11.4
balie en;4;0.62;4=-10.16 5=-11.4
ontbijtruimte is;4;0.62;4=-10.16 5=-11.4
picadilly line;4;0.62;4=-10.16 5=-11.4
voldoende ruim;4;0.62;4=-10.16 5=-11.4
, inchecken;4;0.62;4=-10.16 5=-11.4
ham en;4;0.62;4=-10.16 5=-11.4
ze erg;4;0.62;4=-10.16 5=-11.4
verder PUN;4;0.62;4=-10.16 5=-11.4
zit vlakbij;4;0.62;4=-10.16 5=-11.4
ligt erg;4;0.62;4=-10.16 5=-11.4
op prima;4;0.62;4=-10.16 5=-11.4
boter ,;4;0.62;4=-10.16 5=-11.4
was inderdaad;4;0.62;4=-10.39 5=-11.63
zijn sober;4;0.62;4=-10.39 5=-11.63
we elke;4;0.62;4=-10.39 5=-11.63
in overvloed;4;0.62;4=-10.39 5=-11.63
goede punten;4;0.62;4=-10.39 5=-11.63
zeker met;4;0.62;4=-10.39 5=-11.63
vandaan PUN;4;0.62;4=-10.39 5=-11.63
bonen en;4;0.62;4=-10.39 5=-11.63
even af;4;0.62;4=-10.39 5=-11.63
voor jongeren;4;0.62;4=-10.39 5=-11.63
<S> per;4;0.62;4=-10.39 5=-11.63
avonds niet;4;0.62;4=-10.39 5=-11.63
10-15 minuten;4;0.62;4=-10.39 5=-11.63
07 PUN;4;0.62;4=-10.39 5=-11.63
ham ,;4;0.62;4=-10.39 5=-11.63
kamer gebracht;4;0.62;4=-10.39 5=-11.63
al zou;4;0.62;4=-10.39 5=-11.63
en daarnaast;4;0.62;4=-10.39 5=-11.63
richting het;4;0.62;4=-10.39 5=-11.63
bent toch;4;0.62;4=-10.39 5=-11.63
je voelde;4;0.62;4=-10.39 5=-11.63
management ,;4;0.62;4=-10.39 5=-11.63
bedden die;4;0.62;4=-10.39 5=-11.63
wilt verblijven;4;0.62;4=-10.39 5=-11.63
je regelmatig;4;0.62;4=-10.39 5=-11.63
aan deze;4;0.62;4=-10.39 5=-11.63
de weekenden;4;0.62;4=-10.39 5=-11.63
het belangrijkste;4;0.62;4=-10.39 5=-11.63
bossa PUN;4;0.62;4=-10.39 5=-11.63
buffetvorm ,;4;0.62;4=-10.39 5=-11.63
en wc;4;0.62;4=-10.39 5=-11.63
of ik;4;0.62;4=-10.39 5=-11.63
een glazen;4;0.62;4=-10.39 5=-11.63
en zeezicht;4;0.62;4=-10.39 5=-11.63
je vaak;4;0.62;4=-10.39 5=-11.63
ik hou;4;0.62;4=-10.39 5=-11.63
goedkoop );4;0.62;4=-10.39 5=-11.63
groot nadeel;4;0.62;4=-10.39 5=-11.63
van zwembad;4;0.62;4=-10.39 5=-11.63
maar net;4;0.62;4=-10.39 5=-11.63
disney te;4;0.62;4=-10.39 5=-11.63
om alleen;4;0.62;4=-10.39 5=-11.63
prima is;4;0.62;4=-10.39 5=-11.63
prijs ook;4;0.62;4=-10.39 5=-11.63
fijn als;4;0.62;4=-10.39 5=-11.63
londen centrum;4;0.62;4=-10.39 5=-11.63
tijd op;4;0.62;4=-10.39 5=-11.63
slaapkamer en;4;0.62;4=-10.39 5=-11.63
door anderen;4;0.62;4=-10.39 5=-11.63
terug als;4;0.62;4=-10.39 5=-11.63
in sequoia;4;0.62;4=-10.39 5=-11.63
<S> weer;4;0.62;4=-10.39 5=-11.63
de ferry;4;0.62;4=-10.39 5=-11.63
kamers van;4;0.62;4=-10.39 5=-11.63
oudere kinderen;4;0.62;4=-10.39 5=-11.63
geval niet;4;0.62;4=-10.39 5=-11.63
overall :;4;0.62;4=-10.39 5=-11.63
lekkere koffie;4;0.62;4=-10.39 5=-11.63
manier PUN;4;0.62;4=-10.39 5=-11.63
je vroeg;4;0.62;4=-10.39 5=-11.63
ook );4;0.62;4=-10.39 5=-11.63
PUN ontbijt;4;0.62;4=-10.39 5=-11.63
hier zijn;4;0.62;4=-10.39 5=-11.63
misschien iets;4;0.62;4=-10.39 5=-11.63
niet konden;4;0.62;4=-10.39 5=-11.63
huren van;4;0.62;4=-10.39 5=-11.63
hier nu;4;0.62;4=-10.39 5=-11.63
bed voor;4;0.62;4=-10.39 5=-11.63
( o.a.;4;0.62;4=-10.39 5=-11.63
vier dagen;4;0.62;4=-10.39 5=-11.63
de medewerker;4;0.62;4=-10.39 5=-11.63
komt de;4;0.62;4=-10.39 5=-11.63
kost je;4;0.62;4=-10.39 5=-11.63
het gratis;4;0.62;4=-10.39 5=-11.63
ik aan;4;0.62;4=-10.39 5=-11.63
druk in;4;0.62;4=-10.39 5=-11.63
rumoerig PUN;4;0.62;4=-10.39 5=-11.63
alles wel;4;0.62;4=-10.39 5=-11.63
lekker dichtbij;4;0.62;4=-10.39 5=-11.63
prima als;4;0.62;4=-10.39 5=-11.63
verder netjes;4;0.62;4=-10.39 5=-11.63
hoog in;4;0.62;4=-10.39 5=-11.63
wat in;4;0.62;4=-10.39 5=-11.63
er tijdens;4;0.62;4=-10.67 5=-11.91
PUN niet;4;0.62;4=-10.67 5=-11.91
het mee;4;0.62;4=-10.67 5=-11.91
altijd heel;4;0.62;4=-10.67 5=-11.91
hotel bezocht;4;0.62;4=-10.67 5=-11.91
sluiten PUN;4;0.62;4=-10.67 5=-11.91
de ventilatie;4;0.62;4=-10.67 5=-11.91
, indien;4;0.62;4=-10.67 5=-11.91
niet vers;4;0.62;4=-10.67 5=-11.91
metrostation earl;4;0.62;4=-10.67 5=-11.91
te rusten;4;0.62;4=-10.67 5=-11.91
op bepaalde;4;0.62;4=-10.67 5=-11.91
van geluid;4;0.62;4=-10.67 5=-11.91
